customer_id,signup_date,customer_age,customer_gender,state
CUST01571,2023-08-25,29,Other,AZ
CUST00943,2023-09-13,39,Male,WA
CUST01331,2024-06-04,50,Other,GA
CUST02666,2023-03-25,39,Male,OH
CUST00905,2024-05-01,28,Other,NY
CUST01494,2024-05-29,18,Female,AZ
CUST02616,2023-03-11,29,Other,TX
CUST01242,2022-05-26,23,Male,FL
CUST02181,2023-10-13,22,Male,GA
CUST00931,2022-05-10,57,Other,FL
CUST02591,2022-02-18,43,Male,TX
CUST01291,2023-04-27,40,Male,OH
CUST00391,2022-10-31,65,Female,CO
CUST01343,2023-01-06,62,Male,TX
CUST01836,2023-05-03,24,Male,NY
CUST01179,2024-03-05,70,Other,FL
CUST02334,2023-06-04,70,Female,TX
CUST00504,2023-05-16,51,Other,TX
CUST00265,2024-01-01,57,Male,OH
CUST01505,2023-09-25,44,Female,MI
CUST00776,2023-09-02,20,Other,NC
CUST00712,2022-03-28,50,Female,IL
CUST02743,2022-06-28,56,Other,OH
CUST01838,2024-03-07,24,Male,IL
CUST01014,2023-04-22,46,Female,MI
CUST02660,2022-02-01,37,Male,VA
CUST01421,2023-11-07,45,Other,WA
CUST02550,2022-12-13,59,Other,NY
CUST01873,2022-05-10,21,Male,NC
CUST00211,2024-05-11,54,Female,PA
CUST00849,2023-02-04,69,Male,AZ
CUST01015,2023-03-23,56,Male,MA
CUST00182,2022-01-12,32,Female,IL
CUST02610,2024-03-27,40,Female,VA
CUST00121,2024-02-26,53,Female,AZ
CUST00489,2024-01-31,32,Other,GA
CUST02037,2023-03-30,30,Female,NY
CUST01480,2022-03-18,41,Female,AZ
CUST02742,2023-10-16,51,Male,OH
CUST01692,2023-11-20,25,Male,NC
CUST01618,2022-07-14,59,Other,VA
CUST01483,2022-09-29,42,Male,CA
CUST01116,2022-04-13,51,Female,TX
CUST00137,2022-08-06,64,Female,CA
CUST00473,2023-09-19,63,Female,CA
CUST02831,2023-08-30,51,Female,PA
CUST00031,2023-03-06,48,Male,CA
CUST01371,2023-02-22,62,Male,CO
CUST00063,2023-07-04,57,Male,NC
CUST02284,2023-08-20,24,Other,CO
CUST00446,2023-04-14,70,Female,FL
CUST01276,2023-11-22,66,Other,AZ
CUST00738,2023-03-01,33,Male,TX
CUST01922,2022-03-10,20,Other,FL
CUST01302,2022-04-04,55,Female,MA
CUST02263,2022-02-23,52,Other,TX
CUST01635,2024-03-18,60,Male,FL
CUST00532,2023-07-13,42,Female,CA
CUST00298,2022-10-13,33,Female,NC
CUST00546,2022-02-10,44,Male,AZ
CUST02913,2023-09-23,28,Female,AZ
CUST02427,2023-04-07,56,Female,NC
CUST01964,2022-04-21,51,Female,OH
CUST02503,2023-09-22,61,Other,GA
CUST01697,2023-01-26,20,Male,VA
CUST01802,2024-03-18,23,Female,FL
CUST02724,2022-03-31,32,Female,CA
CUST02740,2023-12-28,47,Female,NC
CUST00902,2023-01-24,33,Male,CO
CUST01634,2022-11-13,37,Male,CA
CUST02565,2024-01-04,59,Female,TX
CUST02525,2022-02-14,37,Other,WA
CUST00800,2024-03-07,54,Other,CA
CUST02272,2023-11-26,34,Other,OH
CUST00421,2023-08-07,61,Female,OH
CUST00078,2022-02-16,44,Female,IL
CUST00216,2022-06-06,20,Other,NY
CUST01134,2022-05-10,19,Male,CO
CUST02292,2023-02-06,55,Other,GA
CUST01511,2022-08-21,24,Male,WA
CUST00153,2023-03-15,36,Other,VA
CUST01270,2022-11-27,70,Other,NY
CUST01955,2022-04-17,21,Male,VA
CUST00460,2022-05-16,44,Male,OH
CUST01795,2022-08-10,32,Other,IL
CUST01137,2024-02-10,30,Female,TX
CUST02579,2024-04-14,43,Other,WA
CUST00896,2022-08-05,44,Male,MA
CUST00289,2022-03-02,37,Other,MI
CUST02792,2023-07-19,42,Female,AZ
CUST02088,2024-05-03,68,Other,MA
CUST00163,2022-02-18,30,Other,AZ
CUST01889,2022-04-12,69,Female,AZ
CUST02682,2023-01-15,21,Other,MA
CUST01633,2022-02-10,21,Female,FL
CUST02570,2022-07-26,27,Male,FL
CUST01687,2022-09-28,67,Other,NY
CUST02155,2022-06-01,68,Other,MA
CUST02363,2023-11-24,27,Other,NY
CUST00856,2023-07-14,42,Other,IL
CUST01568,2022-03-17,41,Other,CO
CUST02948,2023-11-01,18,Female,PA
CUST02248,2023-03-25,28,Female,WA
CUST01566,2023-07-14,54,Other,NC
CUST00668,2022-11-13,52,Female,OH
CUST02375,2022-09-02,52,Other,CA
CUST02231,2023-05-03,49,Male,MA
CUST01405,2024-03-02,68,Other,WA
CUST01210,2023-04-07,62,Male,NC
CUST00987,2023-06-03,64,Female,GA
CUST00478,2023-11-15,43,Other,CA
CUST02563,2022-05-19,35,Male,MI
CUST02704,2022-05-01,45,Other,NC
CUST01869,2022-11-26,33,Female,TX
CUST02215,2023-09-01,44,Male,IL
CUST00036,2024-04-08,61,Female,WA
CUST01670,2022-03-19,22,Other,PA
CUST01037,2024-05-21,60,Other,CA
CUST00005,2022-10-09,39,Female,OH
CUST02265,2023-10-09,29,Other,OH
CUST01249,2024-02-06,20,Other,VA
CUST00648,2023-07-06,39,Male,NY
CUST00402,2023-08-22,22,Other,GA
CUST01132,2022-10-27,45,Other,GA
CUST01413,2024-04-20,68,Male,NC
CUST01305,2023-02-23,63,Female,OH
CUST02423,2023-03-24,38,Female,VA
CUST00386,2023-11-09,19,Female,TX
CUST00846,2022-12-27,67,Female,PA
CUST00221,2024-03-08,43,Female,MA
CUST00378,2024-03-14,54,Male,FL
CUST02578,2023-02-12,56,Female,PA
CUST02592,2024-06-05,42,Female,MI
CUST01272,2022-09-14,52,Other,OH
CUST01756,2023-04-01,49,Male,IL
CUST01764,2023-10-23,33,Male,WA
CUST00860,2023-05-15,27,Male,GA
CUST00311,2024-04-06,62,Other,GA
CUST01555,2023-04-18,33,Male,NC
CUST02313,2023-11-18,51,Male,CO
CUST02770,2024-01-07,63,Other,MI
CUST02674,2023-01-06,67,Other,PA
CUST02590,2024-03-10,44,Female,OH
CUST01956,2023-08-15,23,Female,VA
CUST00368,2022-08-07,23,Other,AZ
CUST00732,2023-05-02,43,Male,CO
CUST01023,2024-04-30,52,Male,WA
CUST02839,2022-12-12,53,Other,MI
CUST00965,2024-04-30,58,Female,MI
CUST01208,2022-01-03,58,Male,OH
CUST02690,2023-01-11,54,Female,MA
CUST01206,2022-03-18,29,Female,PA
CUST01493,2023-11-22,54,Other,TX
CUST02667,2022-02-05,44,Female,MA
CUST00952,2022-04-21,37,Male,WA
CUST02753,2024-03-20,30,Female,CO
CUST02087,2023-07-27,45,Female,GA
CUST00363,2022-08-31,61,Other,MI
CUST00371,2022-03-02,69,Female,PA
CUST00726,2024-04-05,51,Other,IL
CUST00079,2023-11-09,27,Male,OH
CUST02991,2023-07-26,38,Male,GA
CUST00272,2023-06-14,23,Female,NY
CUST01690,2023-04-11,61,Other,MI
CUST00415,2022-03-11,41,Female,IL
CUST00839,2022-01-21,45,Female,PA
CUST01586,2023-01-26,50,Female,MA
CUST02327,2022-05-21,26,Female,PA
CUST00043,2023-03-09,62,Other,NY
CUST02646,2022-10-09,48,Other,AZ
CUST00777,2022-11-21,22,Other,PA
CUST01663,2022-10-30,67,Other,GA
CUST01200,2023-11-08,44,Female,NY
CUST01752,2023-12-08,33,Other,GA
CUST02969,2022-07-19,33,Other,CO
CUST01768,2022-10-10,19,Female,CO
CUST01293,2023-10-30,23,Other,GA
CUST01755,2023-03-31,55,Male,VA
CUST02620,2024-04-22,26,Female,GA
CUST01723,2022-02-08,41,Female,FL
CUST02470,2024-01-15,50,Male,MI
CUST02236,2022-04-16,45,Other,GA
CUST00549,2023-11-30,51,Male,MI
CUST00328,2022-04-11,53,Female,NY
CUST01408,2023-03-01,66,Female,GA
CUST01361,2023-10-08,46,Male,PA
CUST02910,2022-10-25,44,Female,WA
CUST00539,2023-03-17,37,Female,PA
CUST00201,2024-01-07,30,Female,TX
CUST01787,2023-08-02,44,Female,GA
CUST00006,2022-09-08,69,Other,NY
CUST00645,2022-01-02,53,Female,IL
CUST00640,2022-07-14,32,Male,TX
CUST02068,2022-08-05,63,Female,PA
CUST00065,2023-01-23,42,Male,CA
CUST01194,2022-04-12,29,Female,VA
CUST02664,2023-11-26,26,Other,FL
CUST01155,2022-03-08,52,Other,TX
CUST01859,2024-05-17,70,Female,MA
CUST02430,2023-03-01,30,Male,IL
CUST02139,2024-03-08,23,Male,IL
CUST02483,2023-10-17,55,Female,WA
CUST00733,2023-09-18,23,Male,WA
CUST02162,2023-09-09,64,Female,IL
CUST02953,2022-01-09,65,Other,NY
CUST01651,2023-07-07,68,Female,CA
CUST00927,2022-01-21,64,Other,GA
CUST02122,2022-04-01,38,Female,TX
CUST00091,2023-10-13,63,Female,MA
CUST00862,2022-10-07,42,Other,NC
CUST00237,2024-06-18,52,Female,GA
CUST02091,2022-12-29,59,Female,VA
CUST01321,2023-07-18,35,Other,GA
CUST00947,2022-04-28,70,Other,OH
CUST02800,2024-06-08,62,Male,TX
CUST01951,2022-10-22,49,Other,FL
CUST01461,2022-05-10,18,Male,VA
CUST02536,2022-09-04,47,Female,IL
CUST01924,2024-05-01,21,Male,AZ
CUST01821,2024-03-18,69,Male,MA
CUST00208,2024-06-10,67,Other,AZ
CUST00377,2024-03-13,47,Male,TX
CUST02147,2022-07-18,18,Other,NC
CUST01793,2022-08-01,23,Other,CO
CUST02993,2024-02-13,39,Female,PA
CUST02460,2023-04-05,20,Male,TX
CUST02440,2022-01-29,70,Other,NY
CUST02293,2022-05-13,32,Other,OH
CUST02564,2022-03-06,34,Female,GA
CUST00961,2022-07-23,38,Other,AZ
CUST01214,2022-10-26,28,Other,MA
CUST00131,2022-03-09,49,Male,GA
CUST01474,2024-01-10,23,Male,MI
CUST00067,2023-07-20,70,Male,AZ
CUST01261,2023-05-28,49,Female,WA
CUST02588,2023-01-01,36,Male,TX
CUST01950,2022-02-22,36,Other,TX
CUST00069,2024-04-29,33,Other,MA
CUST00346,2022-09-13,63,Male,TX
CUST02607,2023-12-10,68,Other,IL
CUST01517,2023-10-11,42,Female,NC
CUST00801,2023-06-18,42,Male,NY
CUST00662,2023-11-11,28,Female,WA
CUST00017,2022-02-02,28,Male,TX
CUST01020,2022-11-27,50,Female,PA
CUST02605,2022-07-11,52,Other,CO
CUST00786,2023-07-16,19,Male,WA
CUST01469,2023-03-27,26,Other,CA
CUST02151,2024-01-15,62,Other,OH
CUST02854,2024-02-25,27,Male,VA
CUST00848,2024-02-11,36,Male,NY
CUST00967,2022-09-06,54,Female,VA
CUST00231,2024-05-01,56,Female,OH
CUST00854,2024-02-05,35,Other,PA
CUST01980,2023-09-29,54,Female,IL
CUST02024,2024-03-06,69,Male,AZ
CUST01938,2023-07-30,31,Male,TX
CUST01918,2023-01-19,23,Female,FL
CUST01846,2023-09-22,40,Male,NC
CUST01417,2022-11-02,28,Female,GA
CUST01056,2024-01-08,32,Other,MA
CUST00493,2022-10-16,38,Female,MA
CUST02501,2023-03-16,59,Male,OH
CUST00252,2023-07-17,34,Other,CO
CUST02343,2024-06-16,23,Other,CA
CUST02092,2022-03-15,38,Other,CO
CUST01896,2024-06-17,32,Other,PA
CUST02469,2023-07-16,47,Other,MI
CUST01118,2022-07-18,53,Male,CA
CUST00519,2022-09-26,21,Other,MA
CUST02542,2023-08-19,43,Male,WA
CUST01874,2022-10-09,61,Female,AZ
CUST01744,2023-11-02,41,Female,WA
CUST01460,2022-02-07,46,Female,TX
CUST00832,2022-07-31,68,Other,WA
CUST00457,2022-08-07,20,Female,FL
CUST00039,2024-02-17,55,Female,CA
CUST01250,2024-04-24,35,Male,TX
CUST02978,2023-07-18,53,Other,GA
CUST02452,2024-04-29,51,Other,IL
CUST01329,2024-03-02,54,Male,VA
CUST00565,2024-04-10,35,Male,CO
CUST01333,2024-04-24,70,Other,CA
CUST01440,2023-08-09,58,Female,WA
CUST00001,2023-10-17,20,Female,GA
CUST02176,2023-08-17,66,Female,GA
CUST01909,2023-02-13,70,Male,MI
CUST00010,2022-04-15,27,Female,NY
CUST00756,2024-03-08,58,Female,GA
CUST02418,2022-10-07,37,Male,WA
CUST01183,2023-03-30,37,Other,NY
CUST01882,2023-09-04,53,Male,WA
CUST00071,2023-09-26,54,Female,TX
CUST02115,2022-06-25,54,Other,GA
CUST00928,2023-09-29,58,Female,NC
CUST01067,2023-04-04,43,Other,AZ
CUST00814,2023-07-08,65,Female,PA
CUST00061,2024-01-18,58,Female,MA
CUST01130,2022-02-25,58,Female,MI
CUST01292,2023-06-16,70,Male,AZ
CUST01949,2024-01-09,59,Female,GA
CUST01794,2023-08-24,20,Male,IL
CUST00975,2024-04-04,43,Other,PA
CUST02745,2023-01-06,39,Female,WA
CUST02451,2022-10-21,67,Male,FL
CUST01092,2022-11-10,48,Female,PA
CUST02335,2024-02-29,58,Male,AZ
CUST01643,2022-10-30,26,Other,OH
CUST02339,2023-06-24,38,Female,MA
CUST01334,2022-01-02,24,Female,NY
CUST02479,2022-05-05,56,Other,MI
CUST02035,2022-03-25,27,Female,WA
CUST00850,2024-05-23,33,Male,VA
CUST02855,2023-08-09,23,Male,MI
CUST01380,2022-06-07,23,Female,CA
CUST00821,2022-06-06,39,Female,FL
CUST01942,2023-02-25,46,Male,OH
CUST02736,2022-11-04,70,Female,AZ
CUST02205,2022-02-28,59,Male,PA
CUST01562,2024-04-03,41,Male,NC
CUST02549,2023-07-14,53,Male,VA
CUST00406,2023-06-28,44,Male,PA
CUST00085,2022-08-27,67,Female,NC
CUST02168,2022-07-01,40,Male,MI
CUST01059,2023-07-23,51,Male,MI
CUST00263,2023-12-08,30,Other,CO
CUST01774,2022-04-04,18,Other,OH
CUST02777,2023-08-12,67,Other,CO
CUST00517,2022-05-14,53,Other,GA
CUST01845,2022-08-15,52,Other,VA
CUST02547,2022-02-15,60,Female,GA
CUST00012,2024-01-29,50,Male,MA
CUST01377,2022-05-01,18,Female,OH
CUST00930,2022-09-02,56,Other,GA
CUST01857,2022-03-04,61,Other,WA
CUST02410,2024-05-16,37,Male,VA
CUST02872,2022-11-01,29,Other,TX
