order_id,customer_id,product_id,order_date,quantity,discount_pct,total_amount,payment_method,shipping_city,shipping_state,delivery_days,marketing_channel,is_returning_customer,review_rating,return_flag
ORD000214,CUST00509,PROD0040,2024-05-30,3,5,848.25,Gift Card,NYCity3,NY,1.0,Organic Search,1,4.0,0
ORD000215,CUST01892,PROD0039,2022-09-20,1,0,448.44,Apple Pay,NYCity2,NY,11.0,Direct,0,1.0,0
ORD000216,CUST01233,PROD0027,2022-12-09,4,15,151.23,Apple Pay,OHCity2,OH,10.0,Social Media,1,1.0,0
ORD000217,CUST02626,PROD0037,2023-07-31,5,5,265.33,Bank Transfer,TXCity1,TX,14.0,Direct,1,1.0,0
ORD000218,CUST01785,PROD0048,2022-09-01,2,15,617.83,Credit Card,FLCity3,FL,1.0,Organic Search,1,1.0,0
ORD000219,CUST01247,PROD0016,2022-12-19,5,20,1587.44,Credit Card,OHCity2,OH,12.0,Paid Ads,1,3.0,1
ORD000220,CUST01308,PROD0050,2024-12-22,4,5,1275.96,Bank Transfer,WACity3,WA,8.0,Social Media,0,5.0,1
ORD000221,CUST00926,PROD0016,2024-06-25,1,5,170.75,Apple Pay,ILCity3,IL,11.0,Organic Search,0,4.0,0
ORD000222,CUST00871,PROD0030,2023-02-25,4,0,392.08,PayPal,GACity2,GA,4.0,Direct,0,,0
ORD000223,CUST01860,PROD0040,2024-01-17,1,5,434.62,Apple Pay,WACity2,WA,7.0,Paid Ads,1,5.0,0
ORD000224,CUST00282,PROD0012,2023-01-13,3,0,1427.97,Apple Pay,MICity1,MI,8.0,Paid Ads,0,2.0,0
ORD000225,CUST01093,PROD0021,2022-09-29,4,0,716.88,Gift Card,NYCity3,NY,2.0,Social Media,0,5.0,0
ORD000226,CUST02081,PROD0035,2022-10-30,3,0,564.12,Debit Card,PACity3,PA,7.0,Referral,0,5.0,0
ORD000227,CUST01131,PROD0050,2024-04-17,5,0,1098.05,Credit Card,CACity3,CA,4.0,Referral,0,2.0,0
ORD000228,CUST01091,PROD0036,2023-02-04,1,20,113.08,Bank Transfer,MACity2,MA,7.0,Email,1,2.0,0
ORD000229,CUST02029,PROD0049,2022-09-22,3,10,864.73,Gift Card,ILCity3,IL,1.0,Social Media,1,2.0,0
ORD000230,CUST01251,PROD0038,2024-10-15,3,0,1026.93,Apple Pay,COCity1,CO,6.0,Social Media,0,5.0,0
ORD000231,CUST01369,PROD0045,2022-01-25,1,0,89.51,Debit Card,OHCity3,OH,6.0,Social Media,1,5.0,0
ORD000232,CUST00449,PROD0046,2022-04-08,3,0,1255.5,PayPal,VACity1,VA,13.0,Social Media,1,2.0,0
ORD000233,CUST02010,PROD0022,2023-02-12,3,10,900.15,PayPal,TXCity2,TX,8.0,Referral,0,1.0,0
ORD000234,CUST02720,PROD0050,2024-06-19,1,0,138.62,Apple Pay,OHCity1,OH,7.0,Organic Search,0,4.0,0
ORD000235,CUST01001,PROD0002,2024-10-16,2,5,709.57,Bank Transfer,ILCity2,IL,11.0,Referral,1,2.0,1
ORD000236,CUST01841,PROD0004,2024-11-05,3,15,1161.81,Debit Card,PACity2,PA,7.0,Organic Search,0,5.0,1
ORD000237,CUST02374,PROD0022,2024-03-23,1,25,164.67,Apple Pay,NCCity3,NC,13.0,Direct,1,5.0,0
ORD000238,CUST00603,PROD0040,2023-03-12,3,0,941.34,Apple Pay,COCity2,CO,8.0,Organic Search,0,4.0,0
ORD000239,CUST00891,PROD0033,2022-11-27,1,0,246.74,PayPal,NCCity2,NC,6.0,Referral,0,1.0,0
ORD000240,CUST02726,PROD0004,2024-11-12,1,0,358.03,Debit Card,MACity3,MA,4.0,Organic Search,0,5.0,0
ORD000241,CUST01939,PROD0013,2024-03-25,4,0,856.68,PayPal,CACity2,CA,5.0,Referral,1,4.0,0
ORD000242,CUST00571,PROD0025,2023-11-21,2,5,401.03,Apple Pay,MICity2,MI,5.0,Referral,1,2.0,0
ORD000243,CUST00752,PROD0042,2024-08-18,2,15,451.6,Apple Pay,PACity3,PA,11.0,Social Media,1,5.0,0
ORD000244,CUST01890,PROD0003,2024-04-06,4,0,195.08,Gift Card,NYCity3,NY,5.0,Referral,0,4.0,0
ORD000245,CUST02317,PROD0026,2023-04-13,4,0,269.36,Credit Card,NCCity2,NC,13.0,Email,0,,0
ORD000246,CUST02662,PROD0022,2024-07-12,1,25,308.89,Gift Card,TXCity3,TX,6.0,Direct,1,1.0,0
ORD000247,CUST02937,PROD0034,2023-05-11,2,25,424.81,Credit Card,AZCity1,AZ,4.0,Social Media,0,3.0,0
ORD000248,CUST02555,PROD0043,2024-12-19,1,0,80.75,Gift Card,AZCity3,AZ,2.0,Social Media,1,4.0,0
ORD000249,CUST01601,PROD0037,2024-01-01,4,0,977.76,Apple Pay,NYCity1,NY,14.0,Direct,1,,0
ORD000250,CUST02528,PROD0012,2023-03-22,1,5,91.66,PayPal,MICity1,MI,9.0,Direct,1,,0
ORD000251,CUST00410,PROD0050,2023-07-28,3,20,805.22,Debit Card,NYCity2,NY,12.0,Organic Search,1,2.0,0
ORD000252,CUST01161,PROD0036,2024-07-25,4,10,37.62,Debit Card,PACity1,PA,,Social Media,1,5.0,0
ORD000253,CUST02962,PROD0026,2023-10-09,2,5,345.97,Bank Transfer,MACity2,MA,12.0,Paid Ads,0,,0
ORD000254,CUST01442,PROD0010,2023-07-29,4,0,1436.08,Bank Transfer,OHCity2,OH,13.0,Social Media,0,4.0,1
ORD000255,CUST01543,PROD0021,2023-11-03,2,10,522.25,Gift Card,FLCity1,FL,12.0,Referral,1,5.0,0
ORD000256,CUST01654,PROD0024,2023-08-01,2,0,239.38,Bank Transfer,MACity2,MA,11.0,Paid Ads,0,5.0,0
ORD000257,CUST00432,PROD0039,2024-09-22,4,0,1846.32,Apple Pay,WACity3,WA,5.0,Email,1,2.0,0
ORD000258,CUST02485,PROD0023,2024-08-18,3,25,131.15,Apple Pay,VACity2,VA,3.0,Direct,0,,0
ORD000259,CUST01172,PROD0038,2024-06-16,4,5,1549.83,Debit Card,TXCity1,TX,10.0,Organic Search,1,1.0,0
ORD000260,CUST00576,PROD0015,2024-12-31,5,0,1377.8,Gift Card,WACity2,WA,3.0,Social Media,1,,0
ORD000261,CUST02052,PROD0022,2023-04-16,5,0,2137.2,Debit Card,TXCity2,TX,7.0,Referral,1,5.0,0
ORD000262,CUST01222,PROD0019,2023-05-31,2,15,51.82,Bank Transfer,MACity1,MA,4.0,Email,0,4.0,1
ORD000263,CUST00279,PROD0045,2023-04-13,1,5,256.06,Gift Card,OHCity3,OH,10.0,Direct,1,,0
ORD000264,CUST00455,PROD0031,2023-01-09,1,20,16.78,Debit Card,AZCity2,AZ,4.0,Referral,0,5.0,0
ORD000265,CUST01351,PROD0023,2023-11-13,4,0,164.36,Credit Card,MACity2,MA,2.0,Referral,1,5.0,0
ORD000266,CUST01962,PROD0045,2023-12-15,1,25,42.38,Debit Card,OHCity3,OH,4.0,Organic Search,0,5.0,0
ORD000267,CUST00227,PROD0034,2022-02-02,5,0,2154.25,Debit Card,TXCity3,TX,8.0,Social Media,0,1.0,0
ORD000268,CUST02873,PROD0004,2023-11-14,1,15,188.52,Debit Card,PACity2,PA,4.0,Organic Search,0,5.0,0
ORD000269,CUST02411,PROD0030,2023-06-18,5,0,1430.9,Debit Card,CACity3,CA,4.0,Email,0,1.0,0
ORD000270,CUST00180,PROD0022,2023-12-28,2,0,998.1,Credit Card,CACity3,CA,7.0,Email,1,5.0,0
ORD000271,CUST02227,PROD0031,2024-02-12,2,10,404.19,Gift Card,MACity2,MA,13.0,Email,1,,0
ORD000272,CUST01307,PROD0044,2023-11-17,1,20,25.38,Debit Card,GACity3,GA,10.0,Referral,0,5.0,0
ORD000273,CUST00945,PROD0004,2024-07-10,1,0,189.33,Credit Card,COCity1,CO,4.0,Organic Search,1,5.0,0
ORD000274,CUST02044,PROD0007,2023-12-09,3,10,799.69,Credit Card,NYCity1,NY,1.0,Social Media,0,4.0,0
ORD000275,CUST01576,PROD0023,2023-04-29,2,20,308.43,Credit Card,GACity3,GA,1.0,Referral,1,4.0,0
ORD000276,CUST01378,PROD0020,2024-11-08,2,15,645.73,Bank Transfer,GACity3,GA,14.0,Organic Search,1,5.0,0
ORD000277,CUST00448,PROD0002,2024-11-18,5,10,1054.94,Debit Card,GACity1,GA,7.0,Organic Search,1,5.0,0
ORD000278,CUST01150,PROD0026,2023-10-30,2,10,696.26,PayPal,FLCity2,FL,10.0,Direct,0,5.0,0
ORD000279,CUST01027,PROD0033,2023-10-12,1,15,133.37,Credit Card,WACity2,WA,14.0,Social Media,0,3.0,0
ORD000280,CUST00152,PROD0015,2024-12-28,5,0,564.15,Credit Card,WACity3,WA,2.0,Social Media,1,4.0,0
ORD000281,CUST00737,PROD0016,2023-08-22,4,0,271.92,Debit Card,FLCity1,FL,14.0,Direct,1,1.0,0
ORD000282,CUST02076,PROD0021,2023-03-24,3,5,73.44,PayPal,VACity1,VA,12.0,Referral,0,4.0,1
ORD000283,CUST02943,PROD0017,2022-03-15,3,25,132.84,PayPal,MICity1,MI,9.0,Direct,0,2.0,0
ORD000284,CUST01704,PROD0002,2023-06-03,2,15,29.27,Gift Card,COCity2,CO,7.0,Organic Search,1,5.0,0
ORD000285,CUST00657,PROD0007,2022-09-17,2,0,912.76,Bank Transfer,NCCity1,NC,10.0,Referral,1,4.0,0
ORD000286,CUST02382,PROD0013,2024-01-11,4,0,1664.84,Credit Card,GACity3,GA,12.0,Organic Search,1,3.0,0
ORD000287,CUST00920,PROD0044,2024-08-14,5,0,1841.55,Gift Card,CACity3,CA,,Social Media,1,1.0,0
ORD000288,CUST01299,PROD0034,2024-02-27,3,15,1162.75,Credit Card,MICity1,MI,13.0,Direct,0,5.0,0
ORD000289,CUST00988,PROD0002,2024-06-09,1,0,179.23,Apple Pay,COCity2,CO,11.0,Paid Ads,1,5.0,0
ORD000290,CUST02333,PROD0040,2023-06-11,2,20,622.94,PayPal,CACity3,CA,10.0,Email,1,3.0,0
ORD000291,CUST00484,PROD0028,2024-07-29,5,25,1843.91,Credit Card,MACity3,MA,,Paid Ads,1,4.0,0
ORD000292,CUST00495,PROD0020,2023-03-06,4,0,1490.84,Credit Card,AZCity1,AZ,14.0,Paid Ads,0,5.0,0
ORD000293,CUST02110,PROD0001,2024-01-10,4,20,577.31,PayPal,TXCity3,TX,9.0,Referral,0,4.0,0
ORD000294,CUST02494,PROD0043,2024-08-20,1,15,315.08,Apple Pay,MICity2,MI,7.0,Direct,1,5.0,0
ORD000295,CUST00552,PROD0040,2023-04-26,5,0,232.4,PayPal,MACity3,MA,10.0,Social Media,1,5.0,0
ORD000296,CUST00724,PROD0010,2023-08-01,1,25,89.98,Apple Pay,AZCity2,AZ,1.0,Email,1,,0
ORD000297,CUST01323,PROD0013,2023-10-24,2,5,48.94,Credit Card,WACity2,WA,9.0,Email,1,4.0,0
ORD000298,CUST01167,PROD0037,2023-01-31,3,5,700.76,Debit Card,AZCity1,AZ,5.0,Direct,1,4.0,1
ORD000299,CUST01142,PROD0018,2023-10-22,5,0,2101.0,Debit Card,TXCity1,TX,10.0,Organic Search,1,1.0,1
ORD000300,CUST02001,PROD0007,2024-11-09,2,20,231.22,Credit Card,FLCity3,FL,8.0,Direct,1,,0
ORD000301,CUST02894,PROD0019,2023-08-27,4,0,996.64,Bank Transfer,FLCity1,FL,5.0,Paid Ads,1,2.0,1
ORD000302,CUST02980,PROD0013,2024-06-02,5,25,641.21,Bank Transfer,TXCity3,TX,12.0,Email,0,,0
ORD000303,CUST00158,PROD0036,2022-12-29,3,0,297.75,Debit Card,MICity3,MI,11.0,Direct,1,1.0,0
ORD000304,CUST00802,PROD0041,2023-09-24,4,25,1223.61,Gift Card,WACity2,WA,3.0,Direct,0,4.0,0
ORD000305,CUST00878,PROD0042,2023-07-02,4,5,1068.1,Apple Pay,AZCity3,AZ,3.0,Direct,0,1.0,0
ORD000306,CUST02392,PROD0015,2023-10-23,5,0,1650.95,Apple Pay,ILCity2,IL,14.0,Direct,1,4.0,0
ORD000307,CUST01607,PROD0022,2024-03-25,4,5,574.67,Debit Card,ILCity1,IL,13.0,Direct,1,4.0,0
ORD000308,CUST01741,PROD0039,2024-03-14,3,15,846.6,Apple Pay,NCCity3,NC,7.0,Referral,1,3.0,0
ORD000309,CUST01688,PROD0009,2024-06-19,3,5,392.22,PayPal,FLCity2,FL,1.0,Social Media,0,,0
ORD000310,CUST01604,PROD0047,2023-04-10,4,0,536.2,PayPal,AZCity2,AZ,8.0,Social Media,1,4.0,0
ORD000311,CUST01679,PROD0017,2024-09-06,5,0,535.35,Bank Transfer,WACity3,WA,10.0,Organic Search,1,5.0,0
ORD000312,CUST01554,PROD0027,2022-10-11,5,0,182.1,Gift Card,WACity3,WA,4.0,Social Media,1,5.0,0
ORD000313,CUST02941,PROD0006,2023-04-24,3,5,481.91,Credit Card,COCity3,CO,12.0,Referral,0,4.0,1
ORD000314,CUST00420,PROD0028,2023-01-14,1,10,74.42,Apple Pay,GACity1,GA,4.0,Direct,1,4.0,0
ORD000315,CUST01642,PROD0026,2022-06-09,1,20,33.26,Bank Transfer,OHCity1,OH,1.0,Referral,0,,0
ORD000316,CUST01603,PROD0010,2024-05-11,3,0,646.35,Bank Transfer,NYCity2,NY,5.0,Referral,0,5.0,0
ORD000317,CUST01931,PROD0032,2023-07-28,1,20,92.02,Gift Card,MICity3,MI,5.0,Paid Ads,1,5.0,0
ORD000318,CUST01567,PROD0047,2022-06-19,3,0,1147.62,PayPal,NYCity2,NY,4.0,Social Media,0,1.0,0
ORD000319,CUST02307,PROD0016,2024-06-22,2,0,811.58,Gift Card,OHCity1,OH,9.0,Paid Ads,1,3.0,0
ORD000320,CUST00344,PROD0014,2022-12-24,4,5,1003.54,PayPal,GACity1,GA,13.0,Paid Ads,0,5.0,0
ORD000321,CUST00150,PROD0008,2023-03-10,4,10,1570.9,PayPal,NCCity3,NC,4.0,Direct,1,,0
ORD000322,CUST00966,PROD0047,2024-03-17,5,0,1398.15,Debit Card,OHCity1,OH,7.0,Referral,1,2.0,0
ORD000323,CUST00498,PROD0030,2022-10-21,1,20,19.47,Gift Card,FLCity2,FL,3.0,Social Media,1,,0
ORD000324,CUST01636,PROD0026,2023-04-01,4,10,1792.4,PayPal,MACity3,MA,6.0,Referral,0,5.0,0
ORD000325,CUST02806,PROD0010,2023-02-20,5,25,1140.9,Debit Card,MACity2,MA,4.0,Paid Ads,1,5.0,1
ORD000326,CUST02148,PROD0005,2024-11-08,3,0,633.21,Bank Transfer,MACity2,MA,2.0,Organic Search,0,1.0,0
ORD000327,CUST02203,PROD0029,2023-11-28,1,0,314.36,Credit Card,WACity1,WA,6.0,Paid Ads,0,,0
ORD000328,CUST01125,PROD0014,2024-05-20,3,20,448.32,Gift Card,TXCity2,TX,9.0,Paid Ads,0,,0
ORD000329,CUST00422,PROD0025,2023-09-19,2,0,270.3,PayPal,NYCity1,NY,13.0,Referral,1,,0
ORD000330,CUST02426,PROD0050,2024-12-14,2,5,167.6,Credit Card,MACity1,MA,2.0,Email,1,3.0,0
ORD000331,CUST00319,PROD0023,2024-06-10,5,20,1618.32,Debit Card,TXCity3,TX,8.0,Referral,1,5.0,0
ORD000332,CUST01611,PROD0028,2024-10-08,3,15,406.27,PayPal,PACity3,PA,2.0,Direct,1,4.0,1
ORD000333,CUST00586,PROD0001,2024-12-04,4,10,1256.65,Debit Card,FLCity3,FL,2.0,Organic Search,1,,0
ORD000334,CUST01498,PROD0031,2024-12-14,4,5,421.12,Debit Card,GACity2,GA,6.0,Social Media,1,3.0,1
ORD000335,CUST01479,PROD0009,2023-03-04,5,0,793.2,Credit Card,CACity2,CA,5.0,Direct,1,,1
ORD000336,CUST01127,PROD0047,2023-04-03,1,10,448.1,Bank Transfer,MACity2,MA,11.0,Social Media,1,1.0,1
ORD000337,CUST02489,PROD0041,2024-12-02,4,0,1504.88,Bank Transfer,AZCity1,AZ,6.0,Direct,1,1.0,0
ORD000338,CUST00725,PROD0048,2023-11-07,4,0,1671.44,PayPal,NCCity1,NC,8.0,Paid Ads,1,1.0,0
ORD000339,CUST02684,PROD0007,2024-02-08,3,0,1348.14,Apple Pay,PACity3,PA,12.0,Social Media,1,5.0,0
ORD000340,CUST02735,PROD0024,2023-10-02,2,0,826.8,Gift Card,WACity3,WA,5.0,Paid Ads,0,2.0,0
ORD000341,CUST02821,PROD0012,2023-06-24,1,15,135.18,Gift Card,OHCity1,OH,6.0,Social Media,1,5.0,0
ORD000342,CUST00362,PROD0018,2024-07-17,1,0,96.9,Credit Card,GACity1,GA,13.0,Direct,0,1.0,0
ORD000343,CUST01011,PROD0038,2023-12-10,3,10,84.78,Debit Card,NYCity1,NY,5.0,Email,1,3.0,0
ORD000344,CUST00817,PROD0016,2022-09-02,4,25,407.85,Apple Pay,WACity2,WA,10.0,Direct,1,5.0,0
ORD000345,CUST02815,PROD0046,2024-12-21,4,5,311.87,PayPal,ILCity3,IL,7.0,Paid Ads,1,5.0,0
ORD000346,CUST01402,PROD0011,2024-11-29,1,5,246.12,Gift Card,GACity2,GA,4.0,Direct,1,5.0,0
ORD000347,CUST02586,PROD0041,2022-10-18,4,15,1004.63,PayPal,CACity3,CA,7.0,Organic Search,0,1.0,0
ORD000348,CUST00651,PROD0031,2024-09-01,3,0,977.1,Credit Card,AZCity1,AZ,6.0,Social Media,1,4.0,0
ORD000349,CUST02526,PROD0008,2024-06-02,4,25,1100.46,Apple Pay,PACity1,PA,5.0,Email,1,5.0,0
ORD000350,CUST00165,PROD0034,2023-09-02,1,10,192.05,PayPal,GACity3,GA,7.0,Referral,0,1.0,0
ORD000351,CUST02858,PROD0034,2024-11-28,2,15,117.81,PayPal,ILCity1,IL,2.0,Social Media,0,4.0,0
ORD000352,CUST01622,PROD0005,2024-05-07,2,0,208.4,Apple Pay,ILCity2,IL,5.0,Organic Search,1,2.0,0
ORD000353,CUST02967,PROD0040,2023-12-10,3,0,22.35,Debit Card,OHCity2,OH,2.0,Social Media,0,5.0,0
ORD000354,CUST02738,PROD0041,2022-12-20,1,15,167.32,Bank Transfer,WACity1,WA,7.0,Social Media,1,5.0,0
ORD000355,CUST02446,PROD0003,2023-06-29,3,0,740.13,PayPal,CACity1,CA,10.0,Referral,0,3.0,0
ORD000356,CUST00007,PROD0050,2023-06-25,1,0,324.56,PayPal,WACity2,WA,4.0,Social Media,1,1.0,0
ORD000357,CUST02679,PROD0012,2022-09-07,3,25,357.73,Gift Card,ILCity1,IL,5.0,Organic Search,0,5.0,0
ORD000358,CUST01905,PROD0037,2024-04-15,1,20,263.72,Bank Transfer,COCity1,CO,3.0,Social Media,1,5.0,0
ORD000359,CUST00048,PROD0028,2024-10-26,1,10,139.46,Apple Pay,MICity3,MI,11.0,Referral,1,2.0,0
ORD000360,CUST01528,PROD0022,2024-12-01,3,0,180.84,Credit Card,AZCity2,AZ,9.0,Email,0,5.0,0
ORD000361,CUST02899,PROD0006,2023-02-15,5,25,1527.56,Apple Pay,NCCity2,NC,1.0,Social Media,0,5.0,0
ORD000362,CUST01504,PROD0010,2022-03-03,3,10,582.44,Credit Card,NYCity1,NY,9.0,Social Media,0,4.0,0
ORD000363,CUST01330,PROD0046,2023-07-20,1,0,181.84,Credit Card,TXCity3,TX,12.0,Paid Ads,0,5.0,0
ORD000364,CUST02977,PROD0047,2024-05-06,3,25,395.93,Bank Transfer,AZCity3,AZ,10.0,Referral,1,4.0,0
ORD000365,CUST02331,PROD0037,2024-12-29,3,0,71.85,PayPal,MACity2,MA,9.0,Social Media,1,2.0,0
ORD000366,CUST01642,PROD0045,2022-04-14,1,20,335.39,Gift Card,OHCity1,OH,13.0,Referral,1,4.0,0
ORD000367,CUST02209,PROD0009,2023-05-31,3,5,823.08,Gift Card,TXCity2,TX,5.0,Social Media,1,3.0,0
ORD000368,CUST00743,PROD0016,2024-11-26,1,0,206.56,Bank Transfer,GACity2,GA,11.0,Email,1,3.0,0
ORD000369,CUST00398,PROD0009,2024-05-28,3,10,308.93,PayPal,NYCity3,NY,12.0,Referral,1,5.0,0
ORD000370,CUST01594,PROD0003,2024-12-28,3,15,442.68,Gift Card,AZCity2,AZ,3.0,Direct,1,5.0,0
ORD000371,CUST00697,PROD0002,2024-08-23,4,0,83.88,Bank Transfer,NCCity3,NC,8.0,Referral,0,,1
ORD000372,CUST01513,PROD0016,2022-09-05,4,0,1355.52,Apple Pay,MACity1,MA,10.0,Organic Search,1,3.0,0
ORD000373,CUST01163,PROD0041,2023-03-16,4,0,1843.92,Credit Card,NYCity2,NY,10.0,Referral,0,2.0,0
ORD000374,CUST01186,PROD0039,2023-11-25,5,5,984.29,Credit Card,NCCity2,NC,10.0,Direct,0,4.0,0
ORD000375,CUST02814,PROD0022,2024-02-21,5,5,1275.8,Debit Card,MICity2,MI,8.0,Paid Ads,1,5.0,0
ORD000376,CUST01639,PROD0046,2023-06-05,3,0,1147.95,Apple Pay,GACity3,GA,2.0,Social Media,1,5.0,0
ORD000377,CUST00774,PROD0046,2024-05-18,2,0,147.18,Debit Card,AZCity3,AZ,10.0,Paid Ads,0,5.0,1
ORD000378,CUST02332,PROD0037,2024-12-01,1,20,298.22,PayPal,NCCity3,NC,9.0,Direct,0,4.0,0
ORD000379,CUST00981,PROD0041,2023-03-21,3,0,211.98,Apple Pay,ILCity1,IL,4.0,Paid Ads,1,5.0,0
ORD000380,CUST00725,PROD0021,2023-12-30,1,15,342.41,Bank Transfer,NCCity1,NC,4.0,Organic Search,0,5.0,0
ORD000381,CUST02794,PROD0014,2024-08-05,4,0,1727.08,Bank Transfer,COCity2,CO,5.0,Referral,1,,0
ORD000382,CUST02928,PROD0047,2023-05-06,1,20,120.02,Gift Card,NCCity3,NC,13.0,Direct,1,1.0,0
ORD000383,CUST02661,PROD0042,2023-01-07,1,10,69.53,Bank Transfer,NYCity3,NY,13.0,Email,0,2.0,0
ORD000384,CUST00582,PROD0041,2024-12-16,3,0,159.24,PayPal,MACity2,MA,12.0,Email,1,5.0,0
ORD000385,CUST02823,PROD0015,2024-05-17,3,0,858.81,PayPal,TXCity1,TX,3.0,Referral,0,,0
ORD000386,CUST01486,PROD0016,2024-12-10,2,10,514.76,Bank Transfer,MICity2,MI,12.0,Paid Ads,0,5.0,0
ORD000387,CUST00601,PROD0032,2022-12-02,3,0,960.6,PayPal,PACity1,PA,10.0,Direct,0,4.0,0
ORD000388,CUST02084,PROD0001,2024-11-06,4,0,1244.56,Gift Card,NYCity2,NY,,Email,1,3.0,0
ORD000389,CUST01549,PROD0041,2024-11-02,5,25,913.57,Debit Card,ILCity2,IL,1.0,Paid Ads,0,2.0,0
ORD000390,CUST01140,PROD0018,2024-11-12,3,0,755.7,PayPal,CACity3,CA,14.0,Direct,1,,0
ORD000391,CUST00135,PROD0037,2024-07-28,5,0,191.3,Bank Transfer,GACity1,GA,8.0,Paid Ads,0,,0
ORD000392,CUST02826,PROD0038,2024-10-22,4,10,334.19,Credit Card,VACity3,VA,5.0,Paid Ads,1,2.0,0
ORD000393,CUST02141,PROD0023,2022-08-22,2,25,188.62,Bank Transfer,COCity2,CO,2.0,Organic Search,0,,0
ORD000394,CUST00805,PROD0019,2023-06-10,1,0,240.64,Credit Card,ILCity3,IL,10.0,Referral,0,4.0,0
ORD000395,CUST01761,PROD0019,2024-11-04,2,25,444.78,Debit Card,CACity1,CA,5.0,Email,1,5.0,0
ORD000396,CUST02078,PROD0011,2024-10-08,3,5,386.97,Credit Card,COCity2,CO,5.0,Paid Ads,1,,0
ORD000397,CUST01998,PROD0022,2022-12-29,4,0,1001.68,Apple Pay,AZCity1,AZ,13.0,Email,0,5.0,0
ORD000398,CUST02613,PROD0049,2024-11-27,1,5,363.48,Credit Card,NCCity2,NC,9.0,Direct,1,4.0,0
ORD000399,CUST01230,PROD0017,2024-12-13,5,15,1434.71,Gift Card,PACity1,PA,4.0,Direct,1,5.0,0
ORD000400,CUST00644,PROD0001,2023-09-05,5,10,1779.44,PayPal,NYCity1,NY,5.0,Paid Ads,1,5.0,1
ORD000401,CUST01255,PROD0027,2023-10-12,4,20,503.9,Bank Transfer,WACity2,WA,1.0,Paid Ads,1,5.0,0
ORD000402,CUST01872,PROD0026,2023-04-05,2,10,194.87,Apple Pay,FLCity2,FL,14.0,Email,1,5.0,0
ORD000403,CUST02286,PROD0038,2023-03-07,5,10,1142.82,Bank Transfer,NCCity1,NC,2.0,Referral,1,4.0,0
ORD000404,CUST01925,PROD0035,2023-07-29,4,20,411.74,PayPal,VACity1,VA,2.0,Social Media,0,1.0,0
ORD000405,CUST01165,PROD0041,2024-06-05,1,20,132.52,Gift Card,NCCity1,NC,14.0,Organic Search,1,3.0,0
ORD000406,CUST01796,PROD0022,2024-08-15,5,10,1721.61,Credit Card,TXCity3,TX,9.0,Direct,0,4.0,0
ORD000407,CUST02914,PROD0027,2024-03-17,4,5,1424.62,Debit Card,COCity1,CO,6.0,Direct,0,5.0,0
ORD000408,CUST02884,PROD0020,2024-01-24,1,20,59.54,Credit Card,OHCity2,OH,7.0,Referral,1,5.0,0
ORD000409,CUST01530,PROD0050,2022-11-05,1,15,408.09,Bank Transfer,AZCity3,AZ,8.0,Organic Search,1,4.0,0
ORD000410,CUST02316,PROD0003,2023-02-22,5,0,416.6,Apple Pay,TXCity3,TX,8.0,Email,1,4.0,0
ORD000411,CUST01908,PROD0045,2023-11-27,1,15,80.69,PayPal,COCity2,CO,9.0,Organic Search,1,5.0,0
ORD000412,CUST02555,PROD0024,2024-12-07,2,0,329.16,Gift Card,AZCity2,AZ,14.0,Social Media,1,4.0,0
ORD000413,CUST02678,PROD0034,2024-08-17,3,0,1341.48,Credit Card,TXCity1,TX,13.0,Referral,0,3.0,0
ORD000414,CUST02466,PROD0023,2023-12-05,5,0,887.6,Debit Card,VACity2,VA,14.0,Email,1,5.0,1
ORD000415,CUST00669,PROD0006,2024-06-18,2,0,774.62,Apple Pay,GACity1,GA,8.0,Direct,0,2.0,0
ORD000416,CUST00855,PROD0035,2024-08-04,4,5,769.84,Gift Card,CACity2,CA,10.0,Direct,0,2.0,0
ORD000417,CUST02116,PROD0049,2024-06-01,1,15,400.04,Gift Card,PACity3,PA,6.0,Email,1,5.0,0
ORD000418,CUST01958,PROD0003,2022-12-14,4,20,41.57,Credit Card,ILCity2,IL,7.0,Social Media,1,2.0,0
ORD000419,CUST02671,PROD0009,2024-08-08,4,0,1754.36,Debit Card,VACity2,VA,12.0,Referral,1,5.0,0
ORD000420,CUST00038,PROD0004,2022-03-13,2,0,698.12,PayPal,COCity1,CO,10.0,Referral,1,4.0,0
ORD000421,CUST01700,PROD0039,2024-03-12,2,0,182.9,Debit Card,COCity3,CO,13.0,Organic Search,1,3.0,0
ORD000422,CUST02038,PROD0032,2024-02-21,3,10,1228.37,Apple Pay,COCity3,CO,6.0,Organic Search,0,1.0,0
ORD000423,CUST00592,PROD0046,2024-12-05,4,0,1529.76,Apple Pay,MACity1,MA,2.0,Organic Search,0,1.0,0
ORD000424,CUST00461,PROD0047,2024-05-02,4,25,1286.37,PayPal,MICity1,MI,14.0,Paid Ads,1,1.0,0
ORD000425,CUST01323,PROD0011,2024-03-12,5,0,1679.35,Debit Card,WACity2,WA,8.0,Paid Ads,1,4.0,0
ORD000426,CUST02701,PROD0019,2023-07-27,3,0,1332.06,PayPal,COCity1,CO,4.0,Direct,1,4.0,0
ORD000427,CUST01893,PROD0044,2024-11-24,5,10,2222.46,Bank Transfer,WACity1,WA,6.0,Organic Search,0,5.0,0
ORD000428,CUST01578,PROD0038,2024-12-28,1,0,75.76,Apple Pay,WACity1,WA,3.0,Email,1,5.0,0
